127: 738,709,738,709,738,710,738,710,0.012,####b
127: 745,709,746,710,746,710,745,710,0.011,####b
127: 1229,710,1230,709,1230,710,1229,710,0.011,####b
127: 749,709,750,710,750,710,749,709,0.011,####b
127: 1234,705,1234,705,1234,705,1234,705,0.011,####b
127: 706,710,706,710,706,710,705,710,0.011,####b
127: 709,709,710,710,710,710,709,709,0.011,####b
127: 713,705,714,705,714,705,713,705,0.011,####b
127: 110,709,110,710,110,710,110,709,0.013,####b
127: 754,710,754,710,754,710,754,710,0.012,####b
127: 721,710,721,710,721,710,721,710,0.011,####b
127: 729,710,730,710,730,710,729,710,0.011,####b
127: 697,709,698,710,698,710,697,710,0.011,####b
127: 714,710,714,710,714,710,714,710,0.011,####b
127: 1238,702,1238,702,1238,702,1238,702,0.01,####b
127: 765,710,766,710,766,710,765,710,0.011,####b
127: 673,705,674,705,674,705,673,705,0.011,####b
127: 153,705,153,705,153,705,153,705,0.013,####b
127: 738,705,738,705,738,705,738,705,0.011,####b
127: 137,709,138,709,138,710,137,710,0.013,####b
127: 1226,709,1226,710,1226,710,1226,710,0.012,####b
127: 718,705,718,705,718,705,718,705,0.011,####b
127: 725,709,726,710,726,710,725,710,0.011,####b
127: 697,705,698,705,698,705,697,705,0.011,####b
127: 1221,710,1222,710,1222,710,1221,710,0.012,####b
127: 721,705,721,705,721,705,721,705,0.011,####b
127: 158,705,158,705,158,705,158,705,0.012,####b
127: 762,710,762,710,762,710,762,710,0.012,####b
127: 717,710,718,710,718,710,717,710,0.011,####b
127: 690,710,690,710,690,710,689,710,0.011,####b
127: 1230,705,1230,705,1230,705,1230,705,0.011,####b
127: 758,709,758,710,758,710,758,709,0.011,####b
127: 781,709,781,710,781,710,781,710,0.012,####b
128: 325,710,326,710,326,710,325,710,0.01,####b
128: 329,710,330,710,330,710,329,710,0.01,####b
128: 137,709,138,709,138,710,137,710,0.01,####b
128: 297,709,297,709,297,710,297,710,0.01,####b
128: 310,706,310,706,310,706,310,706,0.01,####b
128: 142,710,142,709,142,709,142,710,0.01,####b
128: 133,709,134,710,134,710,133,709,0.01,####b
128: 321,710,322,710,322,710,321,710,0.011,####b
128: 130,710,130,709,130,709,130,710,0.011,####b
128: 146,706,146,706,146,706,145,706,0.01,####b
128: 125,709,126,709,126,710,125,710,0.011,####b
128: 146,709,146,710,146,710,146,709,0.01,####b
128: 278,710,278,709,278,709,278,710,0.01,####b
128: 334,710,334,710,334,710,334,710,0.01,####b
128: 293,710,294,710,294,710,293,710,0.01,####b
128: 306,705,306,705,306,705,306,705,0.01,####b
128: 354,710,354,710,354,710,354,710,0.011,####b
128: 137,705,138,705,138,705,137,705,0.01,####b
128: 314,710,314,710,314,710,313,710,0.01,####b
128: 313,705,314,705,314,705,313,705,0.01,####b
128: 861,705,862,705,862,705,861,705,0.01,####b
128: 114,710,114,709,114,709,114,710,0.011,####b
129: 1033,710,1034,710,1034,710,1033,710,0.012,####bqbqbqbqbqb
129: 226,705,226,705,226,705,226,705,0.011,####b
131: 1021,710,1022,710,1022,710,1021,710,0.011,####bqb
131: 974,710,974,710,974,710,974,710,0.012,####bqb
131: 1017,710,1018,710,1018,710,1017,710,0.011,####b
131: 978,710,978,710,978,710,978,710,0.012,####b
131: 969,709,970,710,969,710,969,710,0.012,####b
131: 161,710,162,710,162,710,161,710,0.011,####b
131: 149,710,149,709,149,709,149,710,0.011,####b
131: 153,710,153,709,153,709,153,710,0.011,####b
131: 158,709,158,710,158,710,158,709,0.011,####b
131: 146,709,146,710,146,710,146,709,0.011,####b
131: 165,709,165,709,165,710,165,710,0.011,####b
131: 1021,705,1022,705,1022,705,1021,705,0.011,####b
131: 133,709,134,710,134,710,133,709,0.012,####b
131: 130,710,130,709,130,709,130,710,0.011,####b
131: 137,709,138,709,138,710,137,710,0.011,####b
131: 982,710,982,710,982,710,982,710,0.012,####b
132: 158,709,158,710,158,710,158,709,0.01,####b
132: 170,710,170,710,170,710,169,710,0.01,####b
132: 182,709,182,710,182,710,182,709,0.01,####b
132: 201,710,202,710,202,710,201,710,0.01,####b
132: 198,710,198,709,198,709,198,710,0.01,####b
132: 217,710,217,710,217,710,217,710,0.01,####b
134: 149,710,149,709,149,709,149,710,0.011,####b
134: 146,709,146,710,146,710,146,709,0.01,####b
134: 142,710,142,709,142,709,142,710,0.01,####b
134: 153,705,153,705,153,705,153,705,0.01,####b
134: 137,709,138,709,138,710,137,710,0.01,####b
134: 133,709,134,710,134,710,133,709,0.01,####b
134: 153,710,153,709,153,709,153,710,0.01,####b
134: 130,710,130,709,130,709,130,710,0.01,####b
134: 146,706,146,706,146,706,145,706,0.01,####b
134: 153,702,153,702,153,702,153,702,0.01,####b
134: 158,709,158,710,158,710,158,709,0.01,####b
134: 158,705,158,705,158,705,158,705,0.01,####b
134: 142,705,142,705,142,705,142,705,0.01,####b
134: 125,705,126,705,126,705,125,705,0.01,####b
134: 130,705,130,705,130,705,130,705,0.01,####b
134: 114,705,114,705,114,705,114,705,0.01,####b
134: 134,705,134,706,134,706,134,705,0.01,####b
134: 137,705,138,705,138,705,137,705,0.01,####b
134: 121,705,121,705,121,705,121,705,0.01,####b
134: 158,702,158,702,158,702,158,702,0.01,####b
134: 149,702,149,702,149,702,149,702,0.01,####b
134: 161,710,162,710,162,710,161,710,0.011,####b
134: 837,709,838,710,838,710,837,710,0.011,####b
134: 162,705,162,706,162,706,162,705,0.01,####b
134: 145,702,146,702,146,702,145,702,0.01,####b
134: 833,709,834,710,834,710,833,710,0.011,####b
134: 158,698,158,698,158,698,158,698,0.01,####b
134: 153,693,153,693,153,693,153,693,0.01,####b
134: 149,698,149,697,149,697,149,698,0.01,####b
134: 142,702,142,702,142,702,142,702,0.01,####b
135: 1241,709,1242,710,1242,710,1241,710,0.011,####b
135: 1241,705,1242,706,1242,706,1241,705,0.01,####b
135: 1237,710,1238,710,1238,710,1237,710,0.011,####b
135: 1238,705,1238,705,1238,705,1238,705,0.01,####b
135: 1234,710,1234,710,1234,710,1234,710,0.011,####b
135: 1229,710,1230,709,1230,710,1229,710,0.011,####b
135: 1234,705,1234,705,1234,705,1234,705,0.011,####b
135: 1226,709,1226,710,1226,710,1226,710,0.011,####b
135: 1230,705,1230,705,1230,705,1230,705,0.01,####b
135: 1221,710,1222,710,1222,710,1221,710,0.011,####b
135: 1225,705,1226,705,1226,705,1225,705,0.011,####b
135: 1238,702,1238,702,1238,702,1238,702,0.01,####b
135: 1217,710,1218,710,1218,710,1217,710,0.012,####b
135: 1222,705,1222,705,1222,705,1222,705,0.011,####b
135: 1234,702,1234,702,1234,702,1234,702,0.01,####b
135: 1213,710,1214,710,1214,710,1213,710,0.012,####b
135: 1218,705,1218,705,1218,705,1218,705,0.011,####b
135: 1230,702,1230,702,1230,702,1230,702,0.011,####b
135: 13,22,13,22,13,22,13,22,0.01,####m
135: 1209,710,1210,710,1210,710,1209,710,0.012,####b
135: 1225,702,1226,702,1226,702,1225,702,0.011,####b
135: 1214,705,1214,705,1214,705,1214,705,0.011,####b
135: 1206,709,1206,710,1206,710,1206,710,0.012,####b
135: 1221,702,1222,702,1222,702,1221,702,0.011,####b
135: 13,46,13,46,13,46,13,46,0.015,####m
135: 13,41,13,41,13,41,13,41,0.015,####m
135: 1202,710,1202,710,1202,710,1202,710,0.012,####b
135: 1210,705,1210,705,1210,705,1210,705,0.012,####b
135: 13,58,13,57,13,57,13,58,0.015,####m
135: 1197,710,1198,709,1198,710,1197,710,0.012,####b
137: 142,705,142,705,142,705,142,705,0.012,####b
137: 810,705,810,705,810,705,810,705,0.013,####b
137: 1182,705,1182,705,1182,705,1182,705,0.011,####beb
137: 805,705,806,705,806,705,805,705,0.013,####b
137: 1189,709,1190,710,1190,710,1189,710,0.011,####b
137: 789,705,790,705,790,705,789,705,0.012,####b
137: 1182,709,1182,710,1182,710,1182,709,0.011,####b
137: 146,709,146,710,146,710,146,709,0.012,####b
137: 794,710,794,710,794,710,794,710,0.012,####b
137: 1194,710,1194,710,1194,710,1194,710,0.011,####b
137: 1185,705,1185,705,1185,705,1185,705,0.011,####b
137: 821,702,822,702,822,702,821,702,0.012,####b
137: 773,710,774,710,774,710,773,710,0.013,####b
137: 1185,710,1186,710,1186,710,1185,710,0.011,####b
137: 781,705,782,705,782,705,781,705,0.013,####b
137: 786,705,786,705,786,705,786,705,0.013,####b
137: 778,710,778,710,778,710,778,710,0.013,####b
137: 1194,705,1194,705,1194,705,1194,705,0.011,####b
137: 794,705,794,705,794,705,794,705,0.013,####b
137: 1178,709,1178,710,1178,710,1178,709,0.011,####b
137: 1189,705,1190,705,1190,705,1189,705,0.011,####b
137: 1197,705,1198,705,1198,705,1197,705,0.01,####b
137: 1205,705,1206,705,1206,705,1205,705,0.01,####b
137: 146,706,146,706,146,706,145,706,0.012,####b
137: 806,702,806,702,806,702,806,702,0.012,####b
137: 1170,709,1170,710,1170,710,1170,710,0.012,####b
137: 1197,710,1198,709,1198,710,1197,710,0.011,####b
137: 781,709,781,710,781,710,781,710,0.013,####b
137: 778,705,778,705,778,705,778,705,0.013,####b
137: 801,702,802,702,802,702,801,702,0.012,####b
137: 1202,710,1202,710,1202,710,1202,710,0.01,####b
137: 770,710,770,710,770,710,770,710,0.013,####b
137: 1182,702,1182,702,1182,702,1182,702,0.011,####b
137: 798,702,798,702,798,702,798,702,0.012,####b
137: 825,702,826,702,826,702,825,702,0.012,####b
138: 701,710,702,710,702,710,701,710,0.01,####b
138: 694,709,694,710,694,710,694,710,0.01,####b
138: 1241,709,1242,710,1242,710,1241,710,0.01,####bebeb
138: 450,709,450,709,450,710,450,710,0.011,####bqbqbqbqbqbq
138: 454,710,454,710,454,710,454,710,0.011,####bqbqbqbqbqb
138: 442,706,442,706,442,706,442,706,0.011,####qbqbqbqbqbqbqbq
138: 706,710,706,710,706,710,705,710,0.01,####b
138: 458,709,458,710,458,710,458,709,0.011,####bqb
138: 446,705,446,705,446,705,446,705,0.011,####bqbqbqbqbqbqb
138: 709,709,710,710,710,710,709,709,0.01,####b
138: 438,705,438,705,438,705,438,705,0.011,####qbqbqbqbq
138: 142,705,142,705,142,705,142,705,0.012,####b
138: 430,702,430,702,430,702,430,702,0.011,####qbqbqbq
138: 913,709,914,710,914,710,913,710,0.012,####b
138: 434,702,434,702,434,702,433,702,0.011,####qbqbqbqbqb
138: 910,710,910,710,910,710,910,710,0.012,####b
138: 718,705,718,705,718,705,718,705,0.01,####b
138: 450,705,450,705,450,705,450,705,0.011,####bqbqbqbqb
138: 462,710,462,710,462,710,462,710,0.011,####bqbqbqbqb
139: 1245,710,1245,709,1245,709,1245,710,0.01,####b
139: 1241,709,1242,710,1242,710,1241,710,0.011,####b
139: 1245,705,1245,705,1245,705,1245,705,0.01,####b
139: 1241,705,1242,706,1242,706,1241,705,0.01,####b
139: 1237,710,1238,710,1238,710,1237,710,0.011,####b
139: 1238,705,1238,705,1238,705,1238,705,0.011,####b
139: 1234,710,1234,710,1234,710,1234,710,0.011,####b
139: 1245,702,1245,702,1245,702,1245,702,0.01,####b
139: 1234,705,1234,705,1234,705,1234,705,0.011,####b
139: 1229,710,1230,709,1230,710,1229,710,0.011,####b
139: 1241,702,1242,702,1242,702,1241,702,0.01,####b
139: 1226,709,1226,710,1226,710,1226,710,0.011,####b
139: 1221,710,1222,710,1222,710,1221,710,0.011,####b
139: 1230,705,1230,705,1230,705,1230,705,0.011,####b
139: 1225,705,1226,705,1226,705,1225,705,0.011,####b
139: 1222,705,1222,705,1222,705,1222,705,0.011,####b
139: 1217,710,1218,710,1218,710,1217,710,0.011,####b
139: 1213,710,1214,710,1214,710,1213,710,0.012,####b
139: 1142,710,1142,709,1142,709,1142,710,0.013,####b
139: 1238,702,1238,702,1238,702,1238,702,0.01,####b
139: 1145,709,1146,710,1146,710,1145,710,0.013,####b
139: 749,705,750,705,750,705,749,705,0.014,####b
139: 1133,709,1134,710,1134,710,1133,710,0.013,####b
139: 1122,710,1122,709,1122,709,1122,710,0.013,####b
139: 1209,710,1210,710,1210,710,1209,710,0.012,####b
139: 1125,710,1125,709,1125,709,1125,710,0.013,####b
139: 1138,710,1138,710,1138,710,1138,710,0.013,####b
139: 1130,710,1130,710,1130,710,1130,710,0.014,####b
139: 1110,710,1110,710,1110,710,1110,710,0.013,####b
139: 1218,705,1218,705,1218,705,1218,705,0.011,####b
139: 1118,710,1118,710,1118,710,1118,710,0.014,####b
139: 1182,709,1182,710,1182,710,1182,709,0.012,####b
139: 1114,710,1114,710,1114,710,1114,710,0.013,####b
139: 1150,710,1150,709,1150,709,1150,710,0.013,####b
141: 1245,705,1245,705,1245,705,1245,705,0.011,####b
141: 1245,710,1245,709,1245,709,1245,710,0.01,####b
141: 1241,705,1242,706,1242,706,1241,705,0.01,####b
141: 1245,702,1245,702,1245,702,1245,702,0.01,####b
141: 1241,709,1242,710,1242,710,1241,710,0.01,####b
141: 1238,705,1238,705,1238,705,1238,705,0.011,####b
141: 1105,710,1106,710,1106,710,1105,710,0.013,####b
141: 1241,702,1242,702,1242,702,1241,702,0.01,####b
141: 1237,710,1238,710,1238,710,1237,710,0.011,####b
141: 1102,710,1102,709,1102,709,1102,710,0.013,####b
141: 1097,709,1098,710,1098,710,1097,710,0.012,####b
141: 514,709,514,710,514,710,514,709,0.012,####b
141: 1110,710,1110,710,1110,710,1110,710,0.013,####b
141: 1221,710,1222,710,1222,710,1221,710,0.011,####b
141: 1226,709,1226,710,1226,710,1226,710,0.011,####b
141: 1238,702,1238,702,1238,702,1238,702,0.01,####b
141: 1217,710,1218,710,1218,710,1217,710,0.011,####b
141: 1234,705,1234,705,1234,705,1234,705,0.01,####b
141: 506,705,506,706,506,706,506,705,0.012,####b
141: 1114,710,1114,710,1114,710,1114,710,0.013,####b
141: 509,705,510,705,510,705,509,705,0.011,####b
141: 517,710,518,710,518,710,517,710,0.012,####b
141: 501,705,501,705,501,705,501,705,0.012,####b
141: 1234,710,1234,710,1234,710,1234,710,0.01,####b
141: 505,710,505,710,505,710,505,710,0.012,####b
141: 1110,705,1110,705,1110,705,1110,705,0.013,####b
141: 1213,710,1214,710,1214,710,1213,710,0.012,####b
141: 509,709,510,710,510,710,509,709,0.012,####b
141: 489,702,489,702,489,702,489,702,0.011,####b
141: 1113,705,1114,705,1114,705,1113,705,0.013,####b
141: 514,705,514,705,514,705,514,705,0.011,####b
141: 522,709,522,710,522,710,521,710,0.012,####b
141: 497,705,498,705,498,705,497,705,0.012,####b
141: 1102,705,1102,705,1102,705,1102,705,0.013,####b
141: 1222,705,1222,705,1222,705,1222,705,0.011,####b
141: 501,710,501,709,501,709,501,710,0.012,####b
141: 1038,710,1038,710,1038,710,1038,710,0.011,####b
141: 494,705,494,705,494,705,494,705,0.011,####b
141: 1054,705,1054,706,1054,706,1054,705,0.011,####b
141: 1229,710,1230,709,1230,710,1229,710,0.011,####b
141: 1225,705,1226,705,1226,705,1225,705,0.011,####b
141: 489,705,489,705,489,705,489,705,0.012,####b
141: 1241,697,1242,698,1242,698,1241,698,0.01,####b
141: 1058,705,1058,705,1058,705,1058,705,0.011,####b
141: 1106,705,1106,705,1106,705,1106,705,0.013,####b
141: 1218,705,1218,705,1218,705,1218,705,0.011,####b
141: 1209,710,1210,710,1210,710,1209,710,0.012,####b
141: 1214,705,1214,705,1214,705,1214,705,0.011,####b
141: 517,705,517,705,517,705,517,705,0.011,####b
141: 1041,710,1042,710,1042,710,1041,710,0.012,####b
141: 1118,710,1118,710,1118,710,1118,710,0.013,####b
141: 1230,705,1230,705,1230,705,1230,705,0.01,####b
141: 521,705,522,705,522,705,521,705,0.012,####b
142: 1178,705,1178,705,1178,705,1178,705,0.01,####b
143: 1217,710,1218,710,1218,710,1217,710,0.01,####qbqb
143: 1226,709,1226,710,1226,710,1226,710,0.01,####b
143: 1213,710,1214,710,1214,710,1213,710,0.011,####b
143: 1229,710,1230,709,1230,710,1229,710,0.01,####b
143: 1214,705,1214,705,1214,705,1214,705,0.01,####b
143: 1210,705,1210,705,1210,705,1210,705,0.01,####b
143: 1209,710,1210,710,1210,710,1209,710,0.011,####b
143: 1205,705,1206,705,1206,705,1205,705,0.011,####b
143: 1205,702,1206,702,1206,702,1205,702,0.011,####b
143: 1194,710,1194,710,1194,710,1194,710,0.012,####bqbqbqbqb
143: 1202,705,1202,706,1202,706,1202,705,0.011,####b
143: 1197,710,1198,709,1198,710,1197,710,0.011,####b
143: 1202,710,1202,710,1202,710,1202,710,0.012,####b
143: 1201,701,1202,702,1202,702,1201,702,0.011,####b
143: 1206,709,1206,710,1206,710,1206,710,0.011,####b
143: 701,705,702,705,702,705,701,705,0.012,####b
143: 1197,705,1198,705,1198,705,1197,705,0.011,####b
143: 1210,702,1210,702,1210,702,1210,702,0.01,####b
143: 1066,702,1066,702,1066,702,1066,702,0.013,####b
143: 1061,698,1062,698,1062,698,1061,698,0.013,####b
143: 1061,702,1062,702,1062,702,1061,702,0.013,####b
143: 1066,698,1066,698,1066,698,1066,698,0.013,####b
143: 1066,705,1066,706,1066,706,1066,705,0.013,####b
143: 701,710,702,710,702,710,701,710,0.012,####b
143: 1069,702,1070,702,1070,702,1069,702,0.013,####b
143: 1197,702,1198,702,1198,702,1197,702,0.011,####b
143: 1070,705,1070,705,1070,705,1070,705,0.013,####b
143: 1069,698,1070,698,1070,698,1069,698,0.013,####b
143: 701,702,702,702,702,702,701,702,0.012,####b
143: 1061,705,1061,705,1061,705,1061,705,0.013,####b
143: 278,710,278,709,278,709,278,710,0.011,####b
143: 281,710,282,710,282,710,281,710,0.011,####b
144: 130,705,130,705,130,705,130,705,0.01,####b
144: 125,702,126,702,126,702,125,702,0.01,####b
144: 110,709,110,710,110,710,110,709,0.01,####b
144: 118,705,118,705,118,705,118,705,0.01,####b
144: 114,705,114,705,114,705,114,705,0.01,####b
144: 130,702,130,702,130,702,130,702,0.01,####b
144: 125,705,126,705,126,705,125,705,0.01,####b
144: 130,710,130,709,130,709,130,710,0.01,####b
144: 134,705,134,706,134,706,134,705,0.01,####b
144: 125,697,126,697,126,698,125,698,0.01,####b
144: 121,705,121,705,121,705,121,705,0.01,####b
144: 130,698,130,697,130,697,130,698,0.01,####b
144: 137,697,138,697,138,698,137,698,0.01,####b
144: 134,693,134,693,134,693,134,693,0.01,####b
144: 142,705,142,705,142,705,142,705,0.01,####b
144: 137,705,138,705,138,705,137,705,0.01,####b
144: 133,709,134,710,134,710,133,709,0.01,####b
144: 146,706,146,706,146,706,145,706,0.01,####b
144: 146,709,146,710,146,710,146,709,0.011,####b
144: 142,710,142,709,142,709,142,710,0.01,####b
144: 125,693,126,693,126,693,125,693,0.01,####b
144: 130,693,130,693,130,693,130,693,0.01,####b
144: 149,702,149,702,149,702,149,702,0.01,####b
144: 145,702,146,702,146,702,145,702,0.01,####b
144: 149,705,149,705,149,705,149,705,0.01,####b
144: 118,693,118,693,118,693,118,693,0.01,####b
144: 114,710,114,709,114,709,114,710,0.01,####b
144: 134,690,134,690,134,690,134,690,0.01,####b
144: 605,710,606,710,606,710,605,710,0.012,####b
144: 118,710,118,710,118,710,117,710,0.011,####b
144: 610,710,610,709,610,709,610,710,0.012,####b
144: 137,709,138,709,138,710,137,710,0.01,####b
144: 149,710,149,709,149,709,149,710,0.01,####b
144: 146,697,146,698,146,698,146,697,0.01,####b
144: 121,710,121,709,121,709,121,710,0.01,####b
144: 613,710,613,709,613,709,613,710,0.012,####b
144: 153,702,153,702,153,702,153,702,0.01,####b
144: 149,698,149,697,149,697,149,698,0.01,####b
144: 130,690,130,690,130,690,130,690,0.01,####b
144: 602,709,602,710,602,710,601,710,0.011,####b
144: 153,705,153,705,153,705,153,705,0.011,####b
144: 137,693,138,693,138,693,137,693,0.01,####b
146: 1254,709,1254,710,1254,710,1254,709,0.01,####b
146: 313,705,314,705,314,705,313,705,0.013,####b
146: 458,709,458,710,458,710,458,709,0.013,####b
146: 1249,710,1250,710,1250,710,1249,710,0.01,####bwb
146: 453,705,454,705,454,705,453,705,0.013,####b
146: 238,710,238,710,238,710,238,710,0.012,####b
146: 250,705,250,705,250,705,250,705,0.013,####b
146: 1245,710,1245,709,1245,709,1245,710,0.011,####b
146: 173,710,174,710,174,710,173,710,0.013,####b
146: 318,705,318,705,318,705,318,705,0.013,####b
146: 210,710,210,709,210,709,210,710,0.012,####b
146: 257,710,258,710,258,710,257,710,0.012,####b
146: 253,702,253,702,253,702,253,702,0.012,####b
146: 253,705,253,705,253,705,253,705,0.012,####b
146: 222,705,222,706,222,706,222,705,0.012,####b
146: 310,702,310,702,310,702,309,702,0.012,####b
146: 170,710,170,710,170,710,169,710,0.013,####b
146: 1245,705,1245,705,1245,705,1245,705,0.011,####b
146: 238,705,238,706,238,706,238,705,0.012,####b
146: 210,705,210,705,210,705,210,705,0.012,####b
146: 257,705,257,705,257,705,257,705,0.012,####b
146: 173,705,174,706,174,706,173,705,0.013,####b
146: 186,710,186,710,186,710,185,710,0.013,####b
146: 165,709,165,709,165,710,165,710,0.013,####b
146: 253,710,253,709,253,709,253,710,0.013,####b
146: 318,710,318,709,318,709,318,710,0.013,####b
146: 198,710,198,709,198,709,198,710,0.013,####b
146: 1241,709,1242,710,1242,710,1241,710,0.011,####b
146: 182,709,182,710,182,710,182,709,0.013,####b
146: 222,710,222,710,222,710,221,710,0.013,####b
146: 226,710,226,709,226,709,226,710,0.012,####b
146: 246,702,246,702,246,702,245,702,0.012,####b
146: 321,710,322,710,322,710,321,710,0.013,####b
146: 446,710,446,709,446,709,446,710,0.013,####b
146: 206,705,206,705,206,705,206,705,0.012,####b
146: 249,710,250,710,250,710,249,710,0.012,####b
146: 217,705,217,705,217,705,217,705,0.012,####b
146: 446,705,446,705,446,705,446,705,0.013,####b
146: 13,22,13,22,13,22,13,22,0.01,####m
146: 1245,702,1245,702,1245,702,1245,702,0.01,####b
146: 233,705,234,705,234,705,233,705,0.012,####b
146: 1241,705,1242,706,1242,706,1241,705,0.011,####b
146: 221,702,222,702,222,702,221,702,0.012,####b
146: 193,709,194,709,194,710,193,710,0.012,####b
146: 450,705,450,705,450,705,450,705,0.013,####b
146: 182,705,182,705,182,705,182,705,0.013,####b
146: 310,706,310,706,310,706,310,706,0.013,####b
146: 314,702,314,702,314,702,313,702,0.013,####b
146: 226,705,226,705,226,705,226,705,0.012,####b
146: 198,705,198,705,198,705,198,705,0.012,####b
146: 170,705,170,706,170,706,170,705,0.013,####b
146: 13,26,13,26,13,26,13,26,0.011,####m
146: 146,709,146,710,146,710,146,709,0.013,####b
146: 454,710,454,710,454,710,454,710,0.013,####b
146: 442,706,442,706,442,706,442,706,0.013,####b
146: 185,705,186,705,186,705,185,705,0.013,####b
146: 230,705,230,706,230,706,230,705,0.012,####b
146: 450,709,450,709,450,710,450,710,0.013,####b
146: 325,710,326,710,326,710,325,710,0.013,####b
146: 193,705,194,705,194,705,193,705,0.012,####b
146: 270,710,270,709,270,709,270,710,0.013,####b
146: 1237,710,1238,710,1238,710,1237,710,0.011,####b
146: 249,702,250,702,250,702,249,702,0.012,####b
146: 205,702,206,702,206,702,205,702,0.012,####b
146: 210,702,210,702,210,702,210,702,0.012,####b
146: 310,709,310,709,310,710,310,710,0.013,####b
146: 321,705,321,705,321,705,321,705,0.013,####b
146: 213,705,214,705,214,705,213,705,0.012,####b
147: 1245,705,1245,705,1245,705,1245,705,0.01,####b
147: 1241,709,1242,710,1242,710,1241,710,0.011,####b
147: 1241,705,1242,706,1242,706,1241,705,0.01,####b
147: 1237,710,1238,710,1238,710,1237,710,0.011,####b
147: 278,710,278,709,278,709,278,710,0.013,####b
147: 1238,705,1238,705,1238,705,1238,705,0.011,####b
147: 1234,710,1234,710,1234,710,1234,710,0.011,####b
147: 1229,710,1230,709,1230,710,1229,710,0.011,####b
147: 1237,698,1238,698,1238,698,1237,698,0.01,####b
147: 845,709,846,710,846,710,845,710,0.013,####b
147: 842,705,842,705,842,705,842,705,0.013,####b
147: 1226,709,1226,710,1226,710,1226,710,0.011,####b
147: 1234,705,1234,705,1234,705,1234,705,0.011,####b
147: 1234,702,1234,702,1234,702,1234,702,0.01,####b
147: 1217,710,1218,710,1218,710,1217,710,0.011,####b
147: 273,709,274,709,274,710,273,710,0.013,####b
147: 1221,710,1222,710,1222,710,1221,710,0.011,####b
147: 1213,710,1214,710,1214,710,1213,710,0.012,####b
147: 217,710,217,710,217,710,217,710,0.014,####b
147: 833,705,834,705,834,705,833,705,0.012,####b
147: 1041,710,1042,710,1042,710,1041,710,0.013,####b
147: 394,702,394,702,394,702,394,702,0.013,####b
147: 1230,705,1230,705,1230,705,1230,705,0.011,####b
147: 861,705,862,705,862,705,861,705,0.012,####b
147: 1057,710,1057,710,1057,710,1057,710,0.012,####b
147: 1234,698,1234,698,1234,698,1234,698,0.01,####b
148: 1245,710,1245,709,1245,709,1245,710,0.01,####b
148: 1245,705,1245,705,1245,705,1245,705,0.011,####b
148: 1241,709,1242,710,1242,710,1241,710,0.011,####b
148: 1241,705,1242,706,1242,706,1241,705,0.011,####b
148: 1237,710,1238,710,1238,710,1237,710,0.011,####b
148: 1238,705,1238,705,1238,705,1238,705,0.011,####b
148: 1241,702,1242,702,1242,702,1241,702,0.01,####b
148: 1069,710,1070,710,1070,710,1069,710,0.012,####b
148: 1234,705,1234,705,1234,705,1234,705,0.01,####b
148: 1066,710,1066,710,1066,710,1066,710,0.013,####b
148: 1045,710,1046,710,1046,710,1045,710,0.013,####b
148: 1033,710,1034,710,1034,710,1033,710,0.013,####b
148: 1038,710,1038,710,1038,710,1038,710,0.013,####b
148: 1230,705,1230,705,1230,705,1230,705,0.011,####b
148: 1049,709,1049,710,1049,710,1049,709,0.013,####b
148: 1037,705,1038,705,1038,705,1037,705,0.012,####b
148: 1234,702,1234,702,1234,702,1234,702,0.011,####b
148: 1241,697,1242,698,1242,698,1241,698,0.01,####b
148: 1041,710,1042,710,1042,710,1041,710,0.013,####b
148: 1234,710,1234,710,1234,710,1234,710,0.011,####b
148: 1030,709,1030,710,1030,710,1030,710,0.013,####b
148: 1073,710,1073,710,1073,710,1073,710,0.012,####b
148: 982,710,982,710,982,710,982,710,0.012,####b
148: 1225,705,1226,705,1226,705,1225,705,0.011,####b
148: 986,705,986,705,986,705,986,705,0.012,####b
148: 993,709,993,710,993,710,993,710,0.012,####b
148: 1026,710,1026,710,1026,710,1026,710,0.013,####b
148: 1057,710,1057,710,1057,710,1057,710,0.012,####b
148: 1230,702,1230,702,1230,702,1230,702,0.011,####b
148: 1237,698,1238,698,1238,698,1237,698,0.01,####b
148: 1217,710,1218,710,1218,710,1217,710,0.012,####b
149: 338,709,338,709,338,710,338,710,0.012,####b
149: 334,710,334,710,334,710,334,710,0.012,####b
149: 333,705,334,705,334,705,333,705,0.011,####b
149: 338,705,338,705,338,705,338,705,0.011,####b
149: 330,705,330,705,330,705,330,705,0.011,####b
149: 329,710,330,710,330,710,329,710,0.012,####b
149: 394,705,394,705,394,705,394,705,0.011,####b
149: 1249,710,1250,710,1250,710,1249,710,0.01,####b
149: 329,702,330,702,330,702,329,702,0.011,####b
149: 1249,705,1249,705,1249,705,1249,705,0.01,####b
149: 410,705,410,705,410,705,410,705,0.01,####b
149: 390,705,390,705,390,705,390,705,0.011,####b
149: 341,710,342,710,341,710,341,710,0.011,####b
149: 398,705,398,706,398,706,398,705,0.011,####b
149: 334,702,334,702,334,702,333,702,0.011,####b
149: 1245,710,1245,709,1245,709,1245,710,0.01,####b
149: 330,698,330,698,330,698,330,698,0.011,####b
149: 394,702,394,702,394,702,394,702,0.011,####b
149: 294,705,294,705,294,705,294,705,0.012,####b
149: 402,710,402,710,402,710,402,710,0.011,####b
149: 414,705,414,706,414,706,414,705,0.01,####b
149: 293,710,294,710,294,710,293,710,0.011,####b
